ticker,quarter_end_date,q4_eps,sum_4q,fy_eps,gap,flag
SKYW,2024-12-31,2.33,7.76,7.77,0.01,False
SKYW,2025-12-31,2.21,10.35,10.35,0.0,False
SLAB,2015-01-03,0.23,0.86,0.87,0.01,False
SLAB,2016-01-02,0.13,0.68,0.69,0.01,False
SLAB,2016-12-31,0.47,1.45,1.45,0.0,False
SLAB,2017-12-30,-0.11,1.09,1.09,0.0,False
SLAB,2018-12-29,0.35,1.9,1.9,0.0,False
SLAB,2019-12-28,0.21,0.41,0.43,0.02,False
SLAB,2021-01-02,0.2,0.28,0.28,0.0,False
SLAB,2022-01-01,-0.08,47.41,47.78,0.37,False
SLAB,2022-12-31,0.76,2.54,2.54,0.0,False
SLAB,2023-12-30,-2.45,-1.39,-1.09,0.3,True
SLAB,2024-12-28,-0.73,-5.94,-5.93,0.01,False
SLAB,2026-01-03,-0.08,-1.99,-1.98,0.01,False
SLG,2014-12-31,0.59,5.26,5.23,0.03,False
SLG,2015-12-31,0.97,2.66,2.7,0.04,False
SLG,2016-12-31,0.44,2.34,2.34,0.0,False
SLG,2017-12-31,0.29,0.88,0.87,0.01,False
SLG,2018-12-31,-0.73,2.61,2.75,0.14,True
SLG,2019-12-31,0.22,3.08,3.19,0.11,False
SLG,2020-12-31,2.63,5.03,4.87,0.16,False
SLG,2023-12-31,-2.49,-9.13,-9.12,0.01,False
SLG,2024-12-31,0.15,0.1,0.08,0.02,False
SLG,2025-12-31,-1.5,-1.62,-1.61,0.01,False
SLGN,2014-12-31,0.37,2.86,2.86,0.0,False
SLGN,2015-12-31,0.44,2.83,2.81,0.02,False
SLGN,2016-12-31,0.41,2.55,2.55,0.0,False
SLGN,2018-12-31,0.34,2.01,2.01,0.0,False
SLGN,2019-12-31,0.31,1.74,1.74,0.0,False
SLGN,2020-12-31,0.54,2.77,2.77,0.0,False
SLGN,2021-12-31,0.76,3.23,3.23,0.0,False
SLGN,2022-12-31,0.22,3.06,3.07,0.01,False
SLGN,2023-12-31,0.6,2.98,2.98,0.0,False
SLGN,2024-12-31,0.42,2.58,2.58,0.0,False
SLGN,2025-12-31,0.17,2.69,2.7,0.01,False
SLM,2014-12-31,0.03,0.41,0.42,0.01,False
SLM,2015-12-31,0.2,0.59,0.59,0.0,False
SLM,2016-12-31,0.15,0.53,0.53,0.0,False
SLM,2017-12-31,0.1,0.62,0.62,0.0,False
SLM,2018-12-31,0.33,1.08,1.07,0.01,False
SLM,2019-12-31,0.32,1.3,1.3,0.0,False
SLM,2020-12-31,1.12,2.21,2.25,0.04,False
SLM,2021-12-31,1.05,3.48,3.61,0.13,False
SLM,2022-12-31,-0.33,1.7,1.76,0.06,False
SLM,2023-12-31,0.72,2.4,2.41,0.01,False
SLM,2024-12-31,0.49,2.64,2.68,0.04,False
SLM,2025-12-31,1.12,3.47,3.46,0.01,False
SLVM,2021-12-31,1.41,7.52,7.53,0.01,False
SLVM,2022-12-31,2.12,2.66,2.66,0.0,False
SLVM,2023-12-31,1.15,5.91,5.93,0.02,False
SLVM,2024-12-31,1.92,7.19,7.18,0.01,False
SLVM,2025-12-31,0.83,3.26,3.24,0.02,False
SM,2014-12-31,4.92,9.81,9.79,0.02,False
SM,2015-12-31,-5.02,-6.61,-6.61,0.0,False
SM,2016-12-31,-2.19,-10.29,-9.9,0.39,False
SM,2017-12-31,-0.24,-1.45,-1.44,0.01,False
SM,2019-12-31,-0.91,-1.67,-1.66,0.01,False
SM,2020-12-31,-1.44,-6.73,-6.72,0.01,False
SM,2021-12-31,3.08,-0.3,0.29,0.59,True
SM,2022-12-31,2.09,8.95,8.96,0.01,False
SM,2023-12-31,2.13,6.88,6.86,0.02,False
SM,2024-12-31,1.64,6.68,6.67,0.01,False
SM,2025-12-31,0.95,5.65,5.64,0.01,False
SMCI,2015-06-30,0.56,2.03,2.03,0.0,False
SMCI,2016-06-30,0.13,1.39,1.39,0.0,False
SMCI,2019-06-30,0.45,1.39,1.39,0.0,False
SMCI,2020-06-30,0.34,1.6,1.6,0.0,False
SMCI,2021-06-30,0.74,2.1,2.09,0.01,False
SMCI,2022-06-30,2.6,5.29,5.32,0.03,False
SMCI,2023-06-30,3.43,11.45,11.43,0.02,False
SMCI,2024-06-30,0.46,14.87,1.92,12.95,True
SMCI,2026-06-30,1.62,3.2,3.26,0.06,False
SMG,2016-09-30,-0.43,5.07,5.09,0.02,False
SMG,2017-09-30,-0.56,3.61,3.63,0.02,False
SMG,2018-09-30,-2.57,1.12,1.12,0.0,False
SMG,2019-09-30,-1.01,8.2,8.18,0.02,False
SMG,2020-09-30,0.07,6.81,6.81,0.0,False
SMG,2021-09-30,-0.84,8.96,8.96,0.0,False
SMG,2022-09-30,-3.99,-7.96,-7.88,0.08,False
SMG,2023-09-30,-8.46,-6.92,-6.79,0.13,False
SMG,2024-09-30,-4.43,-0.83,-0.61,0.22,True
SMG,2025-09-30,-2.51,2.54,2.47,0.07,False
SMP,2014-12-31,0.47,1.84,1.85,0.01,False
SMP,2015-12-31,0.23,2.0,1.99,0.01,False
SMP,2016-12-31,0.36,2.62,2.62,0.0,False
SMP,2017-12-31,-0.38,1.62,1.64,0.02,False
SMP,2018-12-31,0.15,1.88,1.88,0.0,False
SMP,2019-12-31,0.5,2.53,2.54,0.01,False
SMP,2020-12-31,0.4,2.52,2.51,0.01,False
SMP,2021-12-31,0.83,4.02,4.02,0.0,False
SMP,2022-12-31,0.36,2.49,2.5,0.01,False
SMP,2023-12-31,0.29,1.54,1.54,0.0,False
SMP,2024-12-31,-0.1,1.23,1.24,0.01,False
SMP,2025-12-31,0.35,1.85,1.84,0.01,False
SMPL,2018-08-25,0.15,0.95,0.96,0.01,False
SMPL,2019-08-31,0.07,0.56,0.56,0.0,False
SMPL,2020-08-29,-0.41,-0.18,0.35,0.53,True
SMPL,2021-08-28,0.19,0.21,0.42,0.21,True
SMPL,2022-08-27,0.3,1.08,1.08,0.0,False
SMPL,2023-08-26,0.36,1.32,1.32,0.0,False
SMPL,2024-08-31,0.29,1.38,1.38,0.0,False
SMPL,2025-08-30,-0.12,1.02,1.02,0.0,False
SMTC,2015-01-25,-0.23,0.41,0.41,0.0,False
SMTC,2016-01-31,0.02,0.18,0.17,0.01,False
SMTC,2017-01-29,0.12,0.83,0.83,0.0,False
SMTC,2018-01-28,-0.02,0.55,0.54,0.01,False
SMTC,2019-01-27,0.2,0.97,0.92,0.05,False
SMTC,2020-01-26,-0.07,0.47,0.47,0.0,False
SMTC,2021-01-31,0.24,0.91,0.91,0.0,False
SMTC,2022-01-30,0.53,1.92,1.92,0.0,False
SMTC,2023-01-29,-0.8,0.96,0.96,0.0,False
SMTC,2024-01-28,-9.98,-17.01,-17.03,0.02,False
SMTC,2025-01-26,0.48,-2.59,-2.26,0.33,True
SMTC,2026-01-25,-0.33,-0.45,-0.46,0.01,False
SNDR,2017-12-31,1.6,2.22,2.28,0.06,False
SNDR,2018-12-31,0.48,1.52,1.52,0.0,False
SNDR,2019-12-31,0.32,0.83,0.83,0.0,False
SNDR,2020-12-31,0.43,1.19,1.19,0.0,False
SNDR,2021-12-31,0.75,2.28,2.28,0.0,False
SNDR,2022-12-31,0.61,2.56,2.56,0.0,False
SNDR,2023-12-31,0.15,1.33,1.34,0.01,False
SNDR,2024-12-31,0.19,0.66,0.66,0.0,False
SNDR,2025-12-31,0.13,0.59,0.59,0.0,False
SNEX,2015-09-30,1.11,2.89,2.87,0.02,False
SNEX,2016-09-30,0.91,2.91,2.9,0.01,False
SNEX,2017-09-30,-1.25,0.33,0.31,0.02,False
SNEX,2018-09-30,0.81,2.87,2.87,0.0,False
SNEX,2019-09-30,1.43,4.42,4.39,0.03,False
SNEX,2020-09-30,4.0,8.71,8.61,0.1,False
SNEX,2021-09-30,0.37,5.75,5.74,0.01,False
SNEX,2022-09-30,2.58,10.1,10.01,0.09,False
SNEX,2023-09-30,2.45,11.27,11.18,0.09,False
SNX,2014-11-30,1.48,4.65,4.57,0.08,False
SNX,2015-11-30,1.56,5.23,5.24,0.01,False
SNX,2016-11-30,2.13,5.88,5.88,0.0,False
SNX,2017-11-30,2.26,7.5,7.51,0.01,False
SNX,2018-11-30,2.41,7.1,7.19,0.09,False
SNX,2019-11-30,3.42,9.74,9.74,0.0,False
SNX,2020-11-30,4.14,10.2,10.21,0.01,False
SNX,2021-11-30,1.24,6.52,6.24,0.28,False
SNX,2022-11-30,2.31,6.78,6.77,0.01,False
SNX,2023-11-30,2.06,6.71,6.7,0.01,False
SNX,2024-11-30,2.29,7.96,7.95,0.01,False
SNX,2025-11-30,3.04,9.97,9.95,0.02,False
SON,2014-12-31,0.48,2.2,2.32,0.12,True
SON,2015-12-31,0.55,2.45,2.44,0.01,False
SON,2016-12-31,1.03,2.81,2.81,0.0,False
SON,2017-12-31,0.06,1.74,1.74,0.0,False
SON,2018-12-31,0.77,3.1,3.1,0.0,False
SON,2019-12-31,0.44,2.88,2.88,0.0,False
SON,2020-12-31,-0.11,2.06,2.05,0.01,False
SON,2021-12-31,0.67,-0.84,-0.86,0.02,False
SON,2022-12-31,0.98,4.72,4.72,0.0,False
SON,2023-12-31,0.82,4.8,4.8,0.0,False
SON,2024-12-31,-0.43,1.66,1.65,0.01,False
SON,2025-12-31,3.33,10.07,10.07,0.0,False
SONO,2019-09-28,-0.31,-0.11,-0.05,0.06,True
SONO,2020-10-03,0.18,-0.22,-0.18,0.04,False
SONO,2021-10-02,-0.06,1.19,1.13,0.06,True
SONO,2022-10-01,-0.45,0.48,0.49,0.01,False
SONO,2023-09-30,-0.25,-0.1,-0.08,0.02,False
SONO,2024-09-28,-0.46,-0.35,-0.31,0.04,False
SONO,2025-09-27,-0.32,-0.53,-0.51,0.02,False
SPHR,2020-06-30,5.17,0.71,0.72,0.01,False
SPHR,2021-06-30,-3.43,-15.95,-17.39,1.44,True
SPHR,2022-06-30,-2.92,-5.68,-5.77,0.09,False
SPHR,2023-06-30,14.99,14.0,14.4,0.4,False
SPHR,2024-06-30,-1.32,-5.67,-5.68,0.01,False
SPHR,2025-12-31,1.01,-0.67,0.74,1.41,True
SPNT,2014-12-31,-0.13,0.47,0.47,0.0,False
SPNT,2015-12-31,0.43,-0.83,-0.84,0.01,False
SPNT,2016-12-31,-0.44,0.26,0.26,0.0,False
SPNT,2017-12-31,0.42,2.63,2.64,0.01,False
SPNT,2018-12-31,-3.34,-3.55,-3.27,0.28,True
SPNT,2019-12-31,0.32,2.16,2.16,0.0,False
SPNT,2020-12-31,1.42,1.49,1.53,0.04,False
SPNT,2021-12-31,-0.88,0.5,0.27,0.23,True
SPNT,2022-12-31,-0.17,-2.52,-2.51,0.01,False
SPNT,2023-12-31,0.49,1.86,1.85,0.01,False
SPNT,2024-12-31,-0.12,0.97,1.04,0.07,True
SPNT,2025-12-31,1.84,3.56,3.64,0.08,False
SPSC,2014-12-31,0.05,0.16,0.16,0.0,False
SPSC,2015-12-31,0.12,0.26,0.27,0.01,False
SPSC,2016-12-31,0.1,0.32,0.33,0.01,False
SPSC,2017-12-31,-0.55,-0.16,-0.14,0.02,False
SPSC,2018-12-31,0.4,1.35,1.36,0.01,False
SPSC,2020-12-31,0.37,1.25,1.26,0.01,False
SPSC,2021-12-31,0.34,1.21,1.21,0.0,False
SPSC,2022-12-31,0.43,1.49,1.49,0.0,False
SPSC,2023-12-31,0.5,1.75,1.76,0.01,False
SPSC,2024-12-31,0.46,2.04,2.04,0.0,False
SPSC,2025-12-31,0.69,2.46,2.46,0.0,False
SPXC,2014-12-31,-0.86,8.87,9.25,0.38,False
SPXC,2015-12-31,-0.23,-2.04,-2.03,0.01,False
SPXC,2016-12-31,-2.0,-1.99,-2.02,0.03,False
SPXC,2017-12-31,1.28,1.98,2.03,0.05,False
SPXC,2018-12-31,0.88,1.82,1.82,0.0,False
SPXC,2019-12-31,0.69,1.58,1.58,0.0,False
SPXC,2020-12-31,0.53,2.12,2.12,0.0,False
SPXC,2021-12-31,0.13,9.11,9.15,0.04,False
SPXC,2022-12-31,-0.59,0.01,0.0,0.01,False
SPXC,2023-12-31,0.67,1.92,1.93,0.01,False
SPXC,2024-12-31,1.21,4.26,4.26,0.0,False
SPXC,2025-12-31,1.54,5.01,5.03,0.02,False
SR,2015-09-30,-0.43,3.16,3.16,0.0,False
SR,2016-09-30,-0.31,3.32,3.24,0.08,False
SR,2017-09-30,-0.27,3.53,3.43,0.1,False
SR,2018-09-30,-0.51,4.43,4.33,0.1,False
SR,2019-09-30,-0.75,3.52,3.52,0.0,False
SR,2020-09-30,-0.45,1.46,1.44,0.02,False
SR,2021-09-30,-0.26,4.97,4.96,0.01,False
SR,2022-09-30,-0.21,3.97,3.95,0.02,False
SR,2023-09-30,-0.66,3.85,3.85,0.0,False
SR,2024-09-30,-0.51,4.31,4.19,0.12,False
SR,2025-09-30,-0.73,4.41,4.37,0.04,False
SRPT,2020-12-31,-2.4,-7.06,-7.11,0.05,False
SRPT,2021-12-31,-1.42,-5.14,-5.15,0.01,False
SRPT,2022-12-31,-1.24,-8.03,-8.03,0.0,False
SRPT,2023-12-31,0.44,-6.15,-5.8,0.35,True
SRPT,2024-12-31,1.5,2.28,2.34,0.06,False
SRPT,2025-12-31,-4.28,-7.49,-7.13,0.36,True
SSB,2014-12-31,0.88,3.08,3.08,0.0,False
SSB,2015-12-31,1.06,4.12,4.11,0.01,False
SSB,2016-12-31,1.0,4.18,4.18,0.0,False
SSB,2017-12-31,0.08,2.98,2.93,0.05,False
SSB,2018-12-31,1.35,4.87,4.86,0.01,False
SSB,2019-12-31,1.45,5.37,5.36,0.01,False
SSB,2020-12-31,1.2,1.29,2.19,0.9,True
SSB,2021-12-31,1.52,6.71,6.71,0.0,False
SSB,2022-12-31,1.88,6.59,6.6,0.01,False
SSB,2023-12-31,1.4,6.47,6.46,0.01,False
SSB,2024-12-31,1.87,6.96,6.97,0.01,False
SSB,2025-12-31,2.46,7.86,7.87,0.01,False
SSD,2014-12-31,0.21,1.3,1.29,0.01,False
SSD,2015-12-31,0.3,1.37,1.38,0.01,False
SSD,2016-12-31,0.36,1.86,1.86,0.0,False
SSD,2017-12-31,0.27,1.93,1.94,0.01,False
SSD,2018-12-31,0.28,2.71,2.72,0.01,False
SSD,2019-12-31,0.63,2.98,2.98,0.0,False
SSD,2020-12-31,0.68,4.27,4.27,0.0,False
SSD,2021-12-31,1.61,6.13,6.12,0.01,False
SSD,2023-12-31,1.28,8.26,8.26,0.0,False
SSD,2024-12-31,1.32,7.61,7.6,0.01,False
SSD,2025-12-31,1.34,8.24,8.24,0.0,False
ST,2014-12-31,0.41,1.65,1.65,0.0,False
ST,2015-12-31,1.27,2.03,2.03,0.0,False
ST,2016-12-31,0.39,1.53,1.53,0.0,False
ST,2017-12-31,0.98,2.37,2.37,0.0,False
ST,2018-12-31,1.54,3.55,3.53,0.02,False
ST,2019-12-31,0.34,1.75,1.75,0.0,False
ST,2020-12-31,0.77,1.04,1.04,0.0,False
ST,2021-12-31,0.7,2.28,2.28,0.0,False
ST,2022-12-31,0.74,2.01,1.99,0.02,False
ST,2023-12-31,-1.35,-0.06,-0.03,0.03,False
ST,2024-12-31,0.04,0.84,0.85,0.01,False
ST,2025-12-31,0.43,0.19,0.21,0.02,False
STAA,2015-01-02,-0.07,-0.23,-0.22,0.01,False
STAA,2016-01-01,-0.02,-0.16,-0.17,0.01,False
STAA,2016-12-30,-0.0,-0.29,-0.3,0.01,False
STAA,2017-12-29,-0.0,-0.04,-0.05,0.01,False
STAA,2018-12-28,0.02,0.1,0.11,0.01,False
STAA,2020-01-03,0.14,0.3,0.3,0.0,False
STAA,2021-01-01,0.06,0.11,0.12,0.01,False
STAA,2021-12-31,0.1,0.49,0.5,0.01,False
STAA,2022-12-30,0.12,0.78,0.78,0.0,False
STAA,2023-12-29,0.16,0.43,0.43,0.0,False
STAA,2024-12-27,-0.71,-0.43,-0.41,0.02,False
STAA,2026-01-02,-0.37,-1.63,-1.62,0.01,False
STAG,2014-12-31,-0.08,-0.27,-0.28,0.01,False
STAG,2015-12-31,-0.32,-0.61,-0.61,0.0,False
STBA,2014-12-31,0.49,1.94,1.95,0.01,False
STBA,2015-12-31,0.5,1.97,1.98,0.01,False
STBA,2016-12-31,0.51,2.05,2.05,0.0,False
STBA,2017-12-31,0.26,2.08,2.09,0.01,False
STBA,2018-12-31,0.76,3.0,3.01,0.01,False
STBA,2019-12-31,0.61,2.82,2.82,0.0,False
STBA,2020-12-31,0.62,0.54,0.53,0.01,False
STBA,2021-12-31,0.57,2.8,2.81,0.01,False
STBA,2022-12-31,1.03,3.46,3.46,0.0,False
STBA,2023-12-31,0.96,3.74,3.74,0.0,False
STBA,2024-12-31,0.86,3.41,3.41,0.0,False
STBA,2025-12-31,0.89,3.5,3.49,0.01,False
STC,2014-12-31,0.44,1.14,1.24,0.1,True
STC,2015-12-31,0.11,-0.27,-0.26,0.01,False
STC,2016-12-31,0.71,1.84,1.85,0.01,False
STC,2017-12-31,0.64,2.06,2.06,0.0,False
STC,2018-12-31,0.48,2.01,2.01,0.0,False
STC,2019-12-31,-0.0,3.3,3.31,0.01,False
STC,2020-12-31,2.22,6.09,6.22,0.13,False
STC,2021-12-31,3.13,11.9,11.9,0.0,False
STC,2022-12-31,0.49,5.94,5.94,0.0,False
STC,2023-12-31,0.32,1.11,1.11,0.0,False
STC,2024-12-31,0.8,2.6,2.61,0.01,False
STC,2025-12-31,1.25,4.04,4.05,0.01,False
STEP,2022-03-31,0.69,4.03,3.84,0.19,False
STEP,2023-03-31,0.46,-0.31,-0.3,0.01,False
STEP,2024-03-31,0.46,0.9,0.91,0.01,False
STEP,2025-03-31,-0.25,-2.4,-2.52,0.12,False
STEP,2026-03-31,-0.1,-6.8,-6.78,0.02,False
STRA,2014-12-31,1.21,4.36,4.35,0.01,False
STRA,2015-12-31,1.21,3.73,3.73,0.0,False
STRA,2016-12-31,1.07,3.21,3.21,0.0,False
STRA,2017-12-31,-0.58,1.85,1.84,0.01,False
STRA,2018-12-31,1.11,-0.56,-1.03,0.47,True
STRA,2019-12-31,1.29,3.66,3.67,0.01,False
STRA,2020-12-31,0.25,3.87,3.77,0.1,False
STRA,2021-12-31,0.9,2.29,2.28,0.01,False
STRA,2022-12-31,0.77,1.94,1.94,0.0,False
STRA,2023-12-31,1.59,2.86,2.91,0.05,False
STRA,2024-12-31,1.05,4.67,4.67,0.0,False
STRA,2025-12-31,1.66,5.42,5.41,0.01,False
STRL,2015-12-31,-0.06,-1.08,-2.02,0.94,True
STRL,2016-12-31,-0.26,-0.44,-0.4,0.04,False
STRL,2017-12-31,0.11,0.41,0.43,0.02,False
STRL,2018-12-31,0.21,0.93,0.93,0.0,False
STRL,2019-12-31,0.78,1.44,1.47,0.03,False
STRL,2020-12-31,0.2,1.5,1.5,0.0,False
STRL,2021-12-31,0.37,2.15,2.15,0.0,False
STRL,2022-12-31,0.97,3.44,3.48,0.04,False
STRL,2023-12-31,1.26,4.43,4.44,0.01,False
STRL,2024-12-31,3.63,8.27,8.27,0.0,False
STRL,2025-12-31,2.81,9.37,9.38,0.01,False
STWD,2014-12-31,0.4,2.25,2.24,0.01,False
STWD,2015-12-31,0.41,1.91,1.91,0.0,False
STWD,2016-12-31,0.48,1.5,1.5,0.0,False
STWD,2017-12-31,0.36,1.52,1.52,0.0,False
STWD,2018-12-31,0.33,1.42,1.42,0.0,False
STWD,2019-12-31,0.57,1.76,1.79,0.03,False
STWD,2020-12-31,0.4,1.17,1.16,0.01,False
STWD,2021-12-31,0.3,1.52,1.52,0.0,False
STWD,2022-12-31,0.44,2.74,2.74,0.0,False
STWD,2023-12-31,0.23,1.08,1.07,0.01,False
STWD,2024-12-31,0.22,1.17,1.1,0.07,True
STWD,2025-12-31,0.26,1.16,1.15,0.01,False
SUI,2014-12-31,-0.27,0.6,0.54,0.06,True
SUI,2015-12-31,1.59,2.49,2.52,0.03,False
SUI,2016-12-31,-0.02,0.27,0.26,0.01,False
SUI,2017-12-31,0.09,0.85,0.85,0.0,False
SUI,2018-12-31,0.11,1.3,1.29,0.01,False
SUI,2019-12-31,0.31,1.8,1.8,0.0,False
SUI,2020-12-31,0.08,1.35,1.34,0.01,False
SUI,2021-12-31,0.11,3.32,3.36,0.04,False
SUI,2022-12-31,0.03,1.97,2.0,0.03,False
SUI,2024-12-31,-1.7,0.81,0.71,0.1,True
SUI,2025-12-31,1.02,10.77,10.84,0.07,False
SUPN,2014-12-31,0.06,0.15,0.32,0.17,True
SUPN,2015-12-31,0.12,0.25,0.28,0.03,False
SUPN,2016-12-31,0.28,1.72,1.76,0.04,False
SUPN,2017-12-31,0.25,1.05,1.08,0.03,False
SUPN,2018-12-31,0.48,2.06,2.05,0.01,False
SUPN,2019-12-31,0.62,2.11,2.1,0.01,False
SUPN,2020-12-31,0.57,2.36,2.36,0.0,False
SUPN,2021-12-31,0.05,0.99,0.98,0.01,False
SUPN,2022-12-31,0.38,0.98,1.04,0.06,True
SUPN,2024-12-31,0.27,1.32,1.32,0.0,False
SUPN,2025-12-31,-0.07,-0.68,-0.68,0.0,False
SWX,2017-12-31,2.0,4.03,4.04,0.01,False
SWX,2018-12-31,1.36,3.68,3.68,0.0,False
SWX,2019-12-31,1.67,3.95,3.94,0.01,False
SWX,2020-12-31,1.81,4.12,4.14,0.02,False
SWX,2021-12-31,1.15,3.42,3.39,0.03,False
SWX,2022-12-31,-4.2,-2.9,-3.1,0.2,True
SWX,2023-12-31,1.01,2.12,2.13,0.01,False
SWX,2024-12-31,1.28,2.75,2.76,0.01,False
SWX,2025-12-31,0.94,5.59,6.08,0.49,True
SXI,2015-06-30,1.28,4.3,4.27,0.03,False
SXI,2016-06-30,0.95,4.07,4.08,0.01,False
SXI,2017-06-30,1.1,3.64,3.65,0.01,False
SXI,2018-06-30,0.98,2.86,2.86,0.0,False
SXI,2019-06-30,0.99,5.37,5.38,0.01,False
SXI,2020-06-30,0.15,1.63,1.63,0.0,False
SXI,2021-06-30,1.14,2.97,2.97,0.0,False
SXI,2022-06-30,1.1,5.07,5.06,0.01,False
SXI,2023-06-30,1.64,11.63,11.58,0.05,False
SXI,2024-06-30,1.64,6.14,6.14,0.0,False
SXI,2025-06-30,1.23,4.64,4.64,0.0,False
SXI,2026-06-30,1.69,8.66,8.67,0.01,False
SXT,2014-12-31,0.53,1.52,1.51,0.01,False
SXT,2015-12-31,0.43,2.3,2.31,0.01,False
SXT,2016-12-31,0.7,2.81,2.82,0.01,False
SXT,2017-12-31,0.31,2.03,2.03,0.0,False
SXT,2018-12-31,0.78,3.71,3.7,0.01,False
SXT,2019-12-31,-0.4,1.94,1.94,0.0,False
SXT,2020-12-31,0.59,2.58,2.59,0.01,False
SXT,2021-12-31,0.65,2.81,2.81,0.0,False
SXT,2022-12-31,0.69,3.34,3.34,0.0,False
SXT,2023-12-31,-0.14,2.22,2.21,0.01,False
SXT,2024-12-31,0.71,2.94,2.94,0.0,False
SXT,2025-12-31,0.6,3.16,3.16,0.0,False
SYNA,2015-06-27,0.79,2.81,2.84,0.03,False
SYNA,2016-06-25,-0.19,1.9,1.91,0.01,False
SYNA,2017-06-24,0.5,1.37,1.37,0.0,False
SYNA,2018-06-30,-0.04,-3.65,-3.63,0.02,False
SYNA,2019-06-29,-1.43,-0.77,-0.66,0.11,True
SYNA,2020-06-27,2.49,3.33,3.41,0.08,False
SYNA,2021-06-26,0.44,2.07,2.08,0.01,False
SYNA,2022-06-25,2.03,6.32,6.33,0.01,False
SYNA,2023-06-24,-0.58,1.82,1.83,0.01,False
SYNA,2024-06-29,5.02,2.9,3.16,0.26,True
SYNA,2025-06-28,-0.12,-1.21,-1.22,0.01,False
SYNA,2026-06-27,-11.44,-12.56,-12.62,0.06,False
TALO,2018-12-31,5.62,3.44,4.81,1.37,True
TALO,2019-12-31,0.01,1.08,1.08,0.0,False
TALO,2020-12-31,-5.74,-5.92,-6.88,0.96,True
TALO,2021-12-31,0.99,-2.24,-2.24,0.0,False
TALO,2022-12-31,0.03,4.54,4.56,0.02,False
TALO,2023-12-31,0.68,1.61,1.55,0.06,False
TALO,2024-12-31,-0.36,-0.51,-0.44,0.07,True
TALO,2025-12-31,-1.19,-2.84,-2.82,0.02,False
TBBK,2015-12-31,0.49,0.35,0.35,0.0,False
TBBK,2016-12-31,-0.52,-2.18,-2.17,0.01,False
TBBK,2017-12-31,-0.22,0.39,0.39,0.0,False
TBBK,2018-12-31,0.12,1.55,1.55,0.0,False
TBBK,2019-12-31,0.03,0.91,0.9,0.01,False
TBBK,2020-12-31,0.41,1.38,1.37,0.01,False
TBBK,2021-12-31,0.46,1.88,1.88,0.0,False
TBBK,2022-12-31,0.71,2.28,2.27,0.01,False
TBBK,2023-12-31,0.81,3.5,3.49,0.01,False
TBBK,2024-12-31,1.15,4.3,4.29,0.01,False
TBBK,2025-12-31,1.28,4.92,4.92,0.0,False
TCBI,2014-12-31,0.79,2.88,2.88,0.0,False
TCBI,2015-12-31,0.7,2.91,2.91,0.0,False
TCBI,2016-12-31,0.96,3.1,3.11,0.01,False
TCBI,2017-12-31,0.84,3.73,3.73,0.0,False
TCBI,2018-12-31,1.38,5.79,5.79,0.0,False
TCBI,2019-12-31,1.41,6.21,6.21,0.0,False
TCBI,2020-12-31,1.14,1.11,1.12,0.01,False
TCBI,2021-12-31,1.19,4.59,4.6,0.01,False
TCBI,2022-12-31,4.12,6.14,6.18,0.04,False
TCBI,2023-12-31,0.33,3.54,3.54,0.0,False
TCBI,2024-12-31,1.43,1.28,1.28,0.0,False
TCBI,2025-12-31,2.12,6.8,6.79,0.01,False
TDC,2014-12-31,0.77,2.34,2.33,0.01,False
TDC,2015-12-31,-0.38,-1.55,-1.53,0.02,False
TDC,2016-12-31,0.43,0.93,0.95,0.02,False
TDC,2017-12-31,-0.62,-0.57,-0.53,0.04,False
TDC,2018-12-31,0.12,0.24,0.25,0.01,False
TDC,2019-12-31,-0.17,-0.18,-0.18,0.0,False
TDC,2020-12-31,0.04,1.14,1.16,0.02,False
TDC,2021-12-31,0.29,1.3,1.3,0.0,False
TDC,2022-12-31,-0.07,0.3,0.31,0.01,False
TDC,2023-12-31,-0.07,0.61,0.61,0.0,False
TDC,2024-12-31,0.25,1.16,1.16,0.0,False
TDC,2025-12-31,0.38,1.34,1.35,0.01,False
TDS,2014-12-31,-0.15,-1.26,-1.26,0.0,False
TDS,2015-12-31,-0.01,1.99,1.98,0.01,False
TDS,2016-12-31,-0.04,0.39,0.39,0.0,False
TDS,2017-12-31,2.54,1.32,1.37,0.05,False
TDS,2018-12-31,0.14,1.18,1.17,0.01,False
TDS,2019-12-31,0.1,1.03,1.03,0.0,False
TDS,2020-12-31,0.12,1.93,1.93,0.0,False
TDS,2021-12-31,0.11,1.0,1.0,0.0,False
TDS,2022-12-31,-0.39,-0.09,-0.07,0.02,False
TDS,2023-12-31,-4.64,-5.05,-5.06,0.01,False
TDS,2024-12-31,-0.1,-0.86,-0.85,0.01,False
TDS,2025-12-31,0.3,-0.68,-0.65,0.03,False
TDW,2015-03-31,-0.2,-1.41,-1.34,0.07,True
TDW,2016-03-31,-1.74,-3.41,-3.41,0.0,False
TDW,2017-03-31,-2.01,-14.01,-14.02,0.01,False
TDW,2018-12-31,-2.86,-6.13,-6.45,0.32,False
TDW,2019-12-31,-1.51,-3.66,-3.71,0.05,False
TDW,2020-12-31,-0.72,-4.86,-4.86,0.0,False
TDW,2021-12-31,-0.92,-3.15,-3.14,0.01,False
TDW,2022-12-31,0.25,-0.55,-0.49,0.06,True
TDW,2023-12-31,0.7,1.83,1.84,0.01,False
TDW,2024-12-31,0.7,3.4,3.4,0.0,False
TDW,2025-12-31,4.35,6.62,6.64,0.02,False
